TumorSen,TumorSpec,WallSen,WallSpec
0.818969190120697,0.9998314380645752,nan,0.9793548583984375
nan,1.0,0.8627634644508362,0.9987231492996216
0.9758611917495728,0.9974349737167358,0.9838778972625732,0.998458206653595
0.9184255599975586,0.998446524143219,0.9367895126342773,0.9980767369270325
nan,1.0,0.9715501666069031,0.9985873699188232
0.9556556940078735,0.9991625547409058,0.9792013168334961,0.9909728765487671
0.625312089920044,0.9904322624206543,0.7068781852722168,0.9807683825492859
nan,1.0,0.7274148464202881,0.9955318570137024
0.9558628797531128,0.9977168440818787,0.5199999809265137,0.9998887777328491
0.6327723860740662,0.999878466129303,0.053371358662843704,0.9916457533836365
nan,1.0,0.7310861349105835,0.9993146657943726
0.9977542757987976,0.9987066984176636,nan,1.0
0.8233199119567871,0.9989370703697205,0.0,1.0
0.8433031439781189,0.9990357160568237,0.3969072103500366,0.9989945292472839
0.9751999974250793,0.9977606534957886,0.8170926570892334,0.9989380240440369
nan,1.0,0.970939040184021,0.9969902634620667
nan,1.0,0.8470925092697144,0.9812400937080383
nan,1.0,0.933489978313446,0.9981494545936584
nan,1.0,0.8954711556434631,0.9996314644813538
0.9592068195343018,0.9969467520713806,0.8140607476234436,0.9942076802253723
0.0,1.0,0.8814371228218079,0.9964560866355896
nan,1.0,0.9142671227455139,0.9995077252388
0.508747398853302,0.9999152421951294,0.7085944414138794,0.9931806325912476
nan,1.0,0.9777777791023254,0.9987874031066895
0.9863360524177551,0.9961611032485962,nan,1.0
0.9981735348701477,0.9896209836006165,0.6159080266952515,0.9998266696929932
nan,1.0,0.8782350420951843,0.9994023442268372
nan,1.0,0.9696513414382935,0.997673749923706
0.7149425148963928,0.9990299940109253,0.791831374168396,0.9926096796989441
nan,1.0,0.8596984148025513,0.999404788017273
nan,1.0,0.9127272963523865,0.9995450973510742
0.9589341878890991,0.9988817572593689,nan,1.0
nan,1.0,0.6007533073425293,0.9977830052375793
0.9515478014945984,0.9994543194770813,nan,1.0
nan,1.0,0.771165668964386,0.9977332949638367
nan,1.0,nan,1.0
nan,1.0,0.9954614043235779,0.9984702467918396
nan,1.0,0.5945210456848145,0.9985804557800293
0.8669393062591553,0.9976019859313965,0.657530665397644,0.9979559779167175
nan,0.9988250732421875,0.8931883573532104,0.9874041080474854
nan,1.0,0.7915831804275513,0.9999338984489441
nan,1.0,0.8498197793960571,0.9971153140068054
0.9964087605476379,0.9962741136550903,nan,1.0
0.9723142981529236,0.9972512125968933,0.668181836605072,0.9989149570465088
0.4134615361690521,0.9994736909866333,0.5901234745979309,0.9979020953178406
0.22415901720523834,0.9999491572380066,1.0,0.9757465124130249
0.9205827116966248,0.9964054226875305,0.0,1.0
0.9457082748413086,0.9989551305770874,nan,1.0
0.9434263110160828,0.9934694170951843,0.19125188887119293,0.999833881855011
0.8561278581619263,0.9981951713562012,0.6214839220046997,0.9981036186218262
nan,1.0,0.8784802556037903,0.995968759059906
0.9620871543884277,0.9871531128883362,nan,1.0
0.9334557056427002,0.999441921710968,0.7717976570129395,0.9949182868003845
nan,1.0,0.9196451902389526,0.995341956615448
0.9791955351829529,0.9940069913864136,0.5295698642730713,0.9944574236869812
nan,1.0,0.973074197769165,0.9461168646812439
0.9729748368263245,0.9946333169937134,0.9710099101066589,0.9951406717300415
0.9745836853981018,0.9949561357498169,0.5789816975593567,0.9995141625404358
nan,1.0,0.9487836360931396,0.99817955493927
0.9704476594924927,0.9927584528923035,nan,1.0
nan,1.0,0.6567724347114563,0.997341513633728
0.9434921145439148,0.9973662495613098,nan,1.0
0.972883403301239,0.9906500577926636,0.626055896282196,0.9987743496894836
nan,1.0,0.9733086228370667,0.9989445209503174
nan,1.0,0.9568047523498535,0.9982395172119141
0.837981641292572,0.9991741180419922,0.9734756350517273,0.9955999851226807
0.0,1.0,0.99979168176651,0.9815266728401184
nan,1.0,0.9106458425521851,0.9983177781105042
nan,1.0,0.7943603992462158,0.9972614049911499
0.9471887946128845,0.9956834316253662,nan,1.0
nan,1.0,0.8639349341392517,0.9947386980056763
0.9359775185585022,0.999875009059906,nan,1.0
nan,1.0,0.4576414227485657,0.9978848099708557
0.9919295907020569,0.9976820349693298,0.9618626832962036,0.9932499527931213
0.286411315202713,1.0,nan,0.9804878234863281
0.939963698387146,0.9957990646362305,0.9183303117752075,0.9965177774429321
nan,1.0,0.9668490290641785,0.9973440170288086
nan,1.0,0.8829208016395569,0.9966641068458557
nan,1.0,0.9871916770935059,0.9979084730148315
0.8655269742012024,0.9947050213813782,0.9483039975166321,0.9981328845024109
1.0,0.9895034432411194,0.37617823481559753,0.9992085099220276
0.8341625332832336,0.9903477430343628,0.01976284570991993,1.0
nan,1.0,0.9516448378562927,0.9995570182800293
nan,1.0,0.9880095720291138,0.9991255402565002
nan,0.9972343444824219,0.8127631545066833,0.9959038496017456
nan,1.0,nan,1.0
0.955367922782898,0.9984853267669678,0.8012259006500244,0.9993390440940857
0.9266880750656128,0.9978325366973877,0.70652174949646,0.9976924061775208
0.9699353575706482,0.9971963763237,nan,1.0
nan,1.0,0.9229606986045837,0.998569905757904
nan,1.0,0.8285009264945984,0.9997914433479309
nan,0.9881820678710938,0.36253848671913147,0.9997441172599792
0.9538867473602295,0.9960899353027344,nan,0.9994583129882812
0.9871672987937927,0.9977479577064514,0.8925272822380066,0.9961403608322144
nan,1.0,0.9491317272186279,0.9964734315872192
nan,1.0,0.9907469749450684,0.9969335198402405
0.9943820238113403,0.9845016598701477,0.0,1.0
0.8934363722801208,0.9988100528717041,0.8979591727256775,0.996823251247406
nan,1.0,0.853490948677063,0.9995589852333069
0.9992119669914246,0.9821422696113586,0.24525649845600128,0.9996548295021057
0.8136990666389465,0.9981550574302673,0.6244503259658813,0.9941677451133728
0.9859950542449951,0.9969152212142944,0.7080263495445251,0.999911367893219
nan,1.0,0.9582585692405701,0.9890841245651245
0.965792715549469,0.9967970252037048,0.9174179434776306,0.9962236881256104
0.8953892588615417,0.997710645198822,0.3957977592945099,0.9875297546386719
nan,1.0,0.9778459072113037,0.9976456165313721
nan,1.0,0.9458731412887573,0.9990273714065552
nan,1.0,0.8326247334480286,0.9928082227706909
nan,1.0,0.7373350262641907,0.9962124228477478
nan,1.0,0.8373786211013794,0.9995725154876709
nan,1.0,0.9347303509712219,0.9983952641487122
nan,0.9928582310676575,0.8261702656745911,0.9978047013282776
0.9194499254226685,0.9990476965904236,0.14983713626861572,0.9985484480857849
nan,1.0,0.784201979637146,0.9892284274101257
0.8945139050483704,0.9990512728691101,0.8173579573631287,0.9915705323219299
0.0,1.0,0.6560360789299011,0.9923975467681885
nan,1.0,0.8582905530929565,0.9932358264923096
nan,1.0,0.9326848387718201,0.9954176545143127
nan,1.0,0.907825231552124,0.9957283139228821
nan,1.0,0.8767843842506409,0.9936983585357666
0.9917287230491638,0.9976493716239929,nan,1.0
0.9540834426879883,0.9993096590042114,0.4142969846725464,0.9993028044700623
nan,1.0,0.9881069660186768,0.9961272478103638
0.9601227045059204,0.9991072416305542,0.8513513803482056,0.9994653463363647
nan,1.0,0.9659416079521179,0.9993504881858826
nan,1.0,0.9621211886405945,0.9989039301872253
0.956446647644043,0.9989607930183411,0.9812206625938416,0.9995376467704773
nan,1.0,0.9411764740943909,0.9951009750366211
nan,1.0,0.8641788959503174,0.9972918629646301
nan,1.0,0.3797260820865631,0.999270498752594
nan,1.0,0.9504608511924744,0.9988711476325989
nan,1.0,0.8698673248291016,1.0
nan,1.0,0.8291956186294556,0.9960289597511292
nan,0.9970741271972656,0.7952678799629211,0.9993308186531067
nan,1.0,0.976655125617981,0.9952282905578613
nan,1.0,0.8681154847145081,0.9888825416564941
0.9644781351089478,0.9972521662712097,0.9090815186500549,0.9940664768218994
nan,1.0,nan,0.9973094463348389
0.847162127494812,0.9995238780975342,0.6034318208694458,0.9972327351570129
0.0,1.0,0.9862570762634277,0.9926826357841492
1.0,0.994982898235321,0.5843061208724976,0.9996297955513
nan,1.0,0.5865771770477295,0.9994557499885559
0.8091242909431458,0.9977879524230957,0.6262376308441162,0.9965535402297974
0.6111999750137329,0.9994471669197083,0.7699757814407349,0.9493374824523926
nan,1.0,0.9424616098403931,0.9979240894317627
0.8568055033683777,0.9997892379760742,nan,0.9973297119140625
nan,0.9973526000976562,0.9103865027427673,0.9991029500961304
0.0,1.0,0.30777567625045776,0.9941474795341492
nan,0.9702835083007812,0.036650579422712326,0.9998310208320618
0.831497073173523,0.9966116547584534,0.7225490212440491,0.9975529313087463
nan,1.0,0.9897236824035645,0.9972374439239502
1.0,0.9872682690620422,0.7430130243301392,0.9989008903503418
0.9774734973907471,0.9954628944396973,0.7726444005966187,0.9987958669662476
nan,1.0,0.8810957074165344,0.9998222589492798
nan,1.0,0.9285856485366821,0.9991404414176941
0.9695605039596558,0.9912253618240356,0.6956267356872559,0.9928371906280518
0.9834457039833069,0.992009162902832,0.6654740571975708,0.9995297789573669
0.9501226544380188,0.9996919631958008,nan,1.0
nan,0.994598388671875,0.5829383730888367,0.9994396567344666
0.9263322949409485,0.9962639808654785,0.0,1.0
nan,1.0,0.9628836512565613,0.9999152421951294
nan,1.0,0.9751634001731873,0.9983586072921753
0.9517791867256165,0.9965376257896423,0.8270949721336365,0.9973739385604858
0.934473991394043,0.9987413883209229,0.8690213561058044,0.9983012676239014
0.7615720629692078,0.9998570084571838,0.8539297580718994,0.9961806535720825
0.9402843713760376,0.9985584616661072,0.9572471380233765,0.9982501268386841
nan,1.0,0.9631025195121765,0.9931267499923706
1.0,0.9940026998519897,0.861139178276062,0.9953003525733948
0.0,1.0,0.9226791858673096,0.9949967265129089
0.9362898468971252,0.9917019605636597,0.0,1.0
nan,1.0,0.9616026878356934,0.9961462616920471
0.5212831497192383,0.998936116695404,0.8791100978851318,0.9840123653411865
nan,1.0,0.9028109908103943,0.9996715784072876
0.9426470398902893,0.9989570379257202,nan,0.9992377758026123
nan,1.0,0.4503968358039856,0.9995485544204712
0.9415513277053833,0.998523473739624,nan,1.0
0.9971942901611328,0.9967929124832153,0.932839035987854,0.996412992477417
0.8747349977493286,0.9976338148117065,0.921880841255188,0.9904207587242126
nan,1.0,0.9750000238418579,0.9992237687110901
0.9352996945381165,0.9987451434135437,0.7060367465019226,0.9983057379722595
nan,0.9848289489746094,0.10393671691417694,1.0
0.8354798555374146,0.9987577795982361,0.8615795373916626,0.9836609363555908
nan,1.0,0.8221757411956787,0.997340738773346
nan,1.0,0.8279569745063782,0.9968974590301514
nan,1.0,0.9051061868667603,0.999938428401947
0.0,1.0,0.6616666913032532,0.9962098002433777
0.829095184803009,0.9989210963249207,0.8895866274833679,0.9981939196586609
0.9827228784561157,0.9939255714416504,0.0,1.0
nan,1.0,0.9404761791229248,0.9934285879135132
nan,1.0,0.8682432174682617,0.9990530014038086
0.9807872176170349,0.9945785403251648,0.34454813599586487,0.9997016191482544
nan,1.0,0.9911626577377319,0.998986542224884
nan,1.0,0.9912031292915344,0.9991518259048462
nan,1.0,0.8830931782722473,0.9880712628364563
nan,1.0,0.9507299065589905,0.9875175356864929
nan,1.0,nan,1.0
nan,1.0,0.9991153478622437,0.9979180693626404
nan,1.0,0.9556289911270142,0.9993873834609985
0.9790337085723877,0.9947212338447571,0.6616584658622742,0.9989330768585205
nan,1.0,0.840713620185852,0.9999189376831055
0.8425060510635376,0.9988659620285034,0.8682170510292053,0.9983080625534058
nan,1.0,0.9608136415481567,0.9986708164215088
0.9765674471855164,0.995862603187561,0.2860791087150574,0.9943047165870667
nan,1.0,0.9694741368293762,0.9971352219581604
nan,1.0,0.9943515658378601,0.9982228875160217
nan,0.9869880676269531,0.6562367677688599,0.9937008619308472
nan,1.0,0.5601577758789062,0.999218761920929
0.8876872062683105,0.9986584782600403,0.7415099740028381,0.9908829927444458
nan,1.0,0.9918256402015686,0.9997010827064514
0.9400491118431091,0.9964661002159119,0.4249742925167084,0.9995887875556946
nan,1.0,0.8994264006614685,0.9970535039901733
nan,1.0,0.9454191327095032,0.9987297654151917
nan,0.9866676330566406,0.49015358090400696,0.9996219873428345
nan,1.0,0.9904305934906006,0.9951969385147095
0.7755101919174194,0.9989606142044067,0.9350096583366394,0.9973966479301453
nan,1.0,0.8664215803146362,0.9990796446800232
0.9061033129692078,0.9986773133277893,0.5855262875556946,0.9988769888877869
nan,1.0,0.7462356090545654,0.9927331805229187
nan,1.0,0.958279013633728,0.998161792755127
nan,1.0,0.8821107745170593,0.9976892471313477
0.8525787591934204,0.9989486336708069,0.9253056645393372,0.9930945038795471
0.0,1.0,0.9858823418617249,0.9953586459159851
0.15851137042045593,1.0,0.9604849815368652,0.9883924722671509
0.8490087389945984,0.9984873533248901,0.8223684430122375,0.9979085326194763
0.9114101529121399,0.9992768168449402,0.8737682104110718,0.9997053146362305
nan,1.0,0.969924807548523,0.9993705153465271
nan,1.0,0.9414596557617188,0.9990066885948181
0.9075416922569275,0.9992011785507202,0.8662053346633911,0.9972825646400452
nan,1.0,0.9036679863929749,0.9970503449440002
0.9263773560523987,0.9990476369857788,0.8418932557106018,0.9981260895729065
nan,0.9893521070480347,0.7032246589660645,0.9987511038780212
0.0,1.0,0.9408836364746094,0.992078959941864
0.933708667755127,0.9984080791473389,0.9572972059249878,0.9920154213905334
0.981027364730835,0.9981680512428284,nan,1.0
nan,1.0,0.8377541899681091,0.9984977841377258
0.5663793087005615,0.999904215335846,0.875325620174408,0.9961110949516296
0.0,1.0,0.4867383539676666,0.9882229566574097
0.6907514333724976,0.9974175095558167,0.7811787724494934,0.9879107475280762
nan,1.0,0.9200891256332397,0.9971117377281189
0.9553999304771423,0.9806923866271973,0.8863846659660339,0.9989262223243713
0.9024431109428406,0.9986972212791443,0.7537057995796204,0.9981504082679749
nan,1.0,0.9844961166381836,0.9995251297950745
0.6001995801925659,0.9999494552612305,0.6578332185745239,0.9938477277755737
nan,1.0,0.9924026727676392,0.9831517934799194
0.9522431492805481,0.996283769607544,0.7855439782142639,0.9950437545776367
0.7798844575881958,0.9975332021713257,nan,1.0
nan,1.0,0.9720670580863953,0.9985515475273132
0.937142014503479,0.9988845586776733,nan,1.0
nan,0.9666824340820312,0.18433213233947754,0.9997301697731018
nan,1.0,0.03813702240586281,1.0
nan,1.0,0.940239429473877,0.9969013929367065
0.9300114512443542,0.9986642599105835,0.9460933208465576,0.9924635887145996
nan,1.0,0.961309552192688,0.9998697638511658
0.8420655727386475,0.9989023804664612,nan,1.0
0.8647969961166382,0.9975934028625488,0.6771378517150879,0.9990430474281311
nan,1.0,0.933404803276062,0.9985629320144653
0.7117021083831787,0.999992311000824,0.6671887040138245,0.9969674348831177
0.0,1.0,0.9217984080314636,0.9794474244117737
0.9878117442131042,0.9936758875846863,0.37882548570632935,0.9973536729812622
0.8791581988334656,0.9983909130096436,0.9541758894920349,0.9937117695808411
0.7422611117362976,0.999552845954895,0.7940691709518433,0.9903405904769897
0.9621776938438416,0.9944664239883423,0.9447405338287354,0.9817657470703125
nan,1.0,0.968707799911499,0.9895816445350647
0.9757769703865051,0.9988788366317749,nan,0.9989585876464844
0.8876656293869019,0.997340202331543,0.7267703413963318,0.9936680793762207
nan,1.0,0.8998985886573792,0.997896134853363
0.9320863485336304,0.9986159801483154,nan,1.0
0.6941195726394653,0.999039351940155,0.9590676426887512,0.9907099008560181
0.0,1.0,0.9852458834648132,0.9899898171424866
0.9317814707756042,0.9984958171844482,0.8233321905136108,0.9965118169784546
0.6813324093818665,1.0,nan,0.993011474609375
0.8844143748283386,0.9983583688735962,nan,0.9989089965820312
nan,0.9955368041992188,0.8321599364280701,0.9992315173149109
nan,1.0,0.980201244354248,0.9979881644248962
0.8233082890510559,0.9983702898025513,0.9405940771102905,0.9889066815376282
0.7834612131118774,0.9990323185920715,0.8894146680831909,0.9968109130859375
nan,1.0,0.9095619320869446,0.9991962313652039
nan,1.0,0.9296246767044067,0.9992898106575012
nan,1.0,0.9765708446502686,0.996953010559082
0.870712399482727,0.9981560111045837,0.7951033711433411,0.9991121888160706
nan,1.0,0.9359921216964722,0.9968885779380798
0.9486719369888306,0.9984886050224304,0.9166536927223206,0.9940756559371948
nan,1.0,0.9294731020927429,0.9845761060714722
0.9580114483833313,0.9978277683258057,0.8870872855186462,0.9974840879440308
0.817907989025116,0.9987968802452087,0.8710945844650269,0.9957952499389648
nan,1.0,0.881476104259491,0.9934099912643433
nan,1.0,0.7486485242843628,0.9965643286705017
nan,1.0,0.8187432885169983,0.9988855123519897
nan,1.0,0.8688461780548096,0.9990907311439514
0.4693877696990967,0.9986723065376282,0.8229954838752747,0.9963765740394592
0.9382239580154419,0.9864999055862427,0.5361083149909973,0.998032808303833
nan,1.0,0.7027305364608765,0.9904729127883911
nan,1.0,0.969683825969696,0.997763991355896
nan,1.0,0.5913853049278259,0.9987146854400635
0.9744175672531128,0.9933488368988037,0.39654427766799927,0.9999268651008606
nan,1.0,0.9686428308486938,0.9988475441932678
0.9469273686408997,0.9930213093757629,0.5229619145393372,0.9997994899749756
0.8792213201522827,0.999857485294342,0.9039818048477173,0.9956313967704773
0.9833372235298157,0.997550904750824,nan,1.0
nan,1.0,0.8419843316078186,0.9974759221076965
nan,1.0,0.9693721532821655,0.9988605976104736
0.0,1.0,0.8837440609931946,0.9974302649497986
0.9847632646560669,0.9981859922409058,nan,1.0
nan,1.0,0.8342519402503967,0.9926353096961975
0.4156728982925415,1.0,0.9858299493789673,0.9954074621200562
nan,0.9997865557670593,0.8588516712188721,0.9970757365226746
0.9852923154830933,0.996142566204071,nan,1.0
nan,1.0,0.9252310395240784,0.999474048614502
nan,1.0,0.9841756224632263,0.9977384209632874
nan,1.0,0.8339200615882874,0.9977443218231201
0.7120773196220398,0.9941862225532532,0.6009368896484375,0.9948498010635376
nan,1.0,0.9345330595970154,0.9998185038566589
nan,1.0,0.8814733028411865,0.9998065829277039
nan,1.0,0.9677155613899231,0.9876471161842346
0.9577693939208984,0.9981744289398193,nan,0.9996871948242188
nan,1.0,0.48585689067840576,0.9982588887214661
nan,1.0,0.9720352292060852,0.9990484714508057
nan,0.9966773986816406,0.6091665029525757,0.9959889054298401
0.0,1.0,0.8806278109550476,0.983548104763031
0.6881065964698792,0.9994885921478271,0.4423109292984009,0.9919323325157166
nan,1.0,0.9160839319229126,0.9992096424102783
nan,1.0,0.9491065740585327,0.9977444410324097
nan,1.0,0.9287884831428528,0.9992642402648926
0.8462774753570557,0.9987783432006836,0.4219246506690979,0.9962695240974426
nan,1.0,0.7955495119094849,0.996941089630127
nan,1.0,0.9384551048278809,0.9974433183670044
nan,1.0,0.940930962562561,0.9962837100028992
0.9062984585762024,0.9960296750068665,0.6710109114646912,0.998326301574707
0.8880053162574768,0.99881911277771,0.9523457884788513,0.9950469732284546
0.8337515592575073,0.9997683167457581,0.6057692170143127,0.9745804667472839
nan,1.0,0.9632992744445801,0.9993680119514465
nan,1.0,0.9398416876792908,0.9942651987075806
nan,1.0,0.8443755507469177,0.9987664222717285
nan,1.0,0.9214909076690674,0.9971551299095154
nan,0.9981554746627808,0.9639387130737305,0.998466432094574
0.9191086888313293,0.9994215369224548,nan,1.0
nan,1.0,0.9850355386734009,0.998496949672699
nan,1.0,0.9694189429283142,0.9993175864219666
0.9159185886383057,0.9950100779533386,0.6804654598236084,0.998753547668457
0.8777660727500916,0.9984382390975952,0.8446969985961914,0.9972784519195557
0.9140182137489319,0.9998083710670471,nan,1.0
0.6703625917434692,0.9991466999053955,nan,0.9946136474609375
nan,1.0,0.9890109896659851,0.9994907975196838
0.0,1.0,0.9340055584907532,0.9874170422554016
0.8154205679893494,0.9982327818870544,0.7802743911743164,0.9995347261428833
nan,1.0,0.5628162026405334,0.9977515339851379
nan,1.0,0.9396718144416809,0.9996744394302368
nan,1.0,0.6959349513053894,0.9974502325057983
0.9341571927070618,0.9985174536705017,0.8993101716041565,0.9910328388214111
nan,0.9926071166992188,0.714068591594696,0.9996000528335571
0.9546247720718384,0.9977440237998962,nan,0.999755859375
nan,1.0,0.8119567632675171,0.9998290538787842
nan,1.0,0.9000799655914307,0.9994205236434937
nan,1.0,0.9419747591018677,0.9955617785453796
nan,1.0,0.8212582468986511,0.9963645339012146
nan,1.0,0.98234623670578,0.9972818493843079
nan,1.0,0.9677825570106506,0.998428463935852
0.8427440524101257,0.9993557333946228,nan,0.9998092651367188
0.5595499277114868,0.9983078837394714,0.8981271386146545,0.9864086508750916
nan,1.0,nan,0.9971122741699219
0.9652486443519592,0.9970669150352478,0.8792194128036499,0.9984597563743591
0.9441784024238586,0.9991227388381958,nan,1.0
0.9918539524078369,0.9932246208190918,0.0,0.9930413961410522
nan,0.98309326171875,0.7396023869514465,0.9923347234725952
nan,1.0,0.9707878828048706,0.9889629483222961
0.9477550983428955,0.9985027313232422,nan,1.0
nan,1.0,0.6959578394889832,0.98126620054245
0.9798908233642578,0.9982138872146606,0.6511628031730652,0.9961537718772888
0.9292200207710266,0.995841920375824,0.7472081184387207,0.9996170997619629
nan,1.0,0.827963650226593,0.995122492313385
0.9471108913421631,0.9800127148628235,0.13392479717731476,1.0
0.9658203125,0.9949904084205627,0.9448854923248291,0.9938868880271912
nan,1.0,0.9484173655509949,0.9986975193023682
nan,1.0,0.9894309043884277,0.9971839785575867
nan,1.0,0.3348664939403534,0.9966868162155151
nan,1.0,0.9098511934280396,0.9941052794456482
0.9863823056221008,0.9976098537445068,nan,1.0
0.9907063245773315,0.9956678748130798,0.8057793974876404,0.9984683394432068
0.9572687149047852,0.9928922057151794,0.422529935836792,0.9988784790039062
nan,0.9919055104255676,0.6617329716682434,0.9998827576637268
nan,1.0,0.9852631688117981,0.9998317360877991
0.9641937017440796,0.9958906173706055,nan,1.0
0.9919809699058533,0.9907801747322083,nan,1.0
0.969525933265686,0.9990680813789368,0.630065381526947,0.9995982646942139
nan,1.0,0.9553953409194946,0.9968141913414001
0.973738431930542,0.990983784198761,nan,1.0
nan,1.0,0.372284471988678,0.9842305183410645
0.8825065493583679,0.9920499920845032,0.5889859199523926,0.9984948039054871
nan,1.0,0.9644278883934021,0.9989346265792847
0.9980732202529907,0.980678141117096,0.41329166293144226,0.9971003532409668
nan,1.0,0.9495962262153625,0.9929378628730774
0.9930964112281799,0.994854211807251,0.12938229739665985,0.9998461604118347
0.9652686715126038,0.9953467845916748,nan,1.0
0.9083878397941589,0.9987183213233948,0.9379984736442566,0.9962769150733948
nan,1.0,0.9067434668540955,0.9963294863700867
0.7182662487030029,0.9992435574531555,0.9250474572181702,0.9954051375389099
nan,1.0,0.9413629174232483,0.9870728254318237
0.9762391448020935,0.9969801306724548,0.8417588472366333,0.9995548725128174
0.7208564877510071,0.9988610148429871,0.8110465407371521,0.9967272877693176
0.9715787768363953,0.9992316961288452,nan,0.9991798400878906
0.9180501699447632,0.9957537651062012,0.7450000047683716,0.9930904507637024
0.9738872647285461,0.9967871308326721,0.7985559701919556,0.9922028183937073
nan,1.0,0.9568788409233093,0.9991521239280701
0.9257279634475708,0.9958986043930054,0.0,1.0
nan,1.0,0.9165456891059875,0.9999229907989502
nan,1.0,nan,0.9905929565429688
nan,1.0,0.9745402932167053,0.9982491135597229
0.9619356393814087,0.9965753555297852,0.8352437615394592,0.9918231964111328
0.829186201095581,0.9998315572738647,0.6452779173851013,0.9951063990592957
0.2626459002494812,0.999165952205658,0.751713216304779,0.9946637153625488
nan,1.0,0.9081277251243591,0.9987659454345703
0.9826454520225525,0.9981902837753296,nan,1.0
0.9198330640792847,0.996117889881134,0.33053433895111084,0.9963386654853821
0.9593674540519714,0.9991343021392822,0.925296425819397,0.9894959330558777
0.8747390508651733,0.9994668364524841,0.8863142728805542,0.9970620274543762
0.7177088260650635,0.9997187852859497,0.8780913352966309,0.9904793500900269
0.9205465316772461,0.9981989860534668,0.835328996181488,0.9941545128822327
nan,1.0,0.6017094254493713,1.0
0.8114051222801208,0.9983658194541931,0.8533685803413391,0.9983607530593872
0.9123730063438416,0.998499870300293,nan,1.0
0.9004188179969788,0.9988230466842651,0.7820252180099487,0.99724280834198
1.0,0.9893079996109009,0.0,1.0
nan,1.0,0.9990276098251343,0.9984397292137146
nan,1.0,0.9505259990692139,0.9998878836631775
0.015829693526029587,0.9995357394218445,0.934451699256897,0.9810997247695923
nan,1.0,nan,0.9922865629196167
0.8931667804718018,0.9993455410003662,0.8925348520278931,0.998570442199707
nan,1.0,0.9650181531906128,0.9920864105224609
0.9454545378684998,0.9996985793113708,nan,1.0
nan,1.0,0.9622815251350403,0.9997156262397766
0.920918345451355,0.9976090788841248,0.9318712949752808,0.9875116348266602
nan,1.0,0.8514516949653625,0.9968007802963257
nan,1.0,0.9288443326950073,0.9993177056312561
nan,1.0,0.8816843032836914,0.9725725054740906
nan,1.0,0.6622721552848816,0.999786913394928
nan,1.0,0.9454911351203918,0.9968063235282898
0.8990997076034546,0.9993020296096802,nan,1.0
0.8530029654502869,0.9993944764137268,0.8470906615257263,0.9968113303184509
0.8528261780738831,0.9998831748962402,0.7486423850059509,0.9979986548423767
0.7244367599487305,0.9976187348365784,0.07466788589954376,0.9897907972335815
nan,1.0,0.9406349658966064,0.9998754262924194
0.9233226776123047,0.998587429523468,0.8724614381790161,0.9978994727134705
0.9456987977027893,0.9982631206512451,0.8901146054267883,0.9969117641448975
nan,1.0,0.780792772769928,0.9958685040473938
nan,1.0,nan,1.0
nan,1.0,0.959155261516571,0.9977155923843384
nan,1.0,0.9809288382530212,0.9984461069107056
0.9703131318092346,0.9984371662139893,nan,1.0
nan,1.0,0.8983739614486694,0.9997678399085999
0.99303138256073,0.9960157871246338,0.49125799536705017,0.999230146408081
nan,0.9681968688964844,0.0,1.0
nan,1.0,0.9441656470298767,0.9990124106407166
nan,1.0,0.9026206731796265,0.9986886978149414
0.853872537612915,0.9989327192306519,0.8222988247871399,0.9927924871444702
nan,1.0,0.9137923717498779,0.9873130321502686
0.8661320805549622,0.9924642443656921,0.793009877204895,0.9934577941894531
nan,1.0,0.7443280816078186,1.0
nan,1.0,0.8791736364364624,0.9992642998695374
nan,1.0,0.8436687588691711,0.9976242184638977
nan,1.0,0.9531073570251465,0.9989415407180786
0.9214478135108948,0.9991905093193054,nan,1.0
0.0,1.0,0.9440147280693054,0.990602433681488
nan,1.0,0.9373964667320251,0.9979507923126221
nan,1.0,0.8534893989562988,1.0
0.8944016695022583,0.9973021745681763,nan,0.9970359802246094
nan,1.0,0.9959662556648254,0.9980186223983765
0.9462093710899353,0.995826244354248,nan,1.0
0.9871630072593689,0.9961662888526917,0.7650140523910522,0.9872655868530273
0.5965977907180786,0.9995417594909668,0.9697446227073669,0.9935323596000671
nan,1.0,0.9233100414276123,0.9863565564155579
nan,1.0,0.7720739245414734,0.9992139339447021
0.9776740074157715,0.9922838807106018,0.9818071722984314,0.9991616606712341
nan,1.0,0.9261637330055237,0.9991124868392944
nan,1.0,0.9788577556610107,0.9993075728416443
0.8989497423171997,0.9995349049568176,nan,1.0
0.5528709292411804,0.9998236298561096,nan,0.9940032958984375
0.6073021292686462,0.9997485876083374,0.7711289525032043,0.9937049746513367
nan,1.0,0.8427239656448364,0.9995147585868835
nan,1.0,0.9717550277709961,0.9912739992141724
0.9861372709274292,0.9928351044654846,0.7220853567123413,0.9978081583976746
nan,1.0,0.9571865200996399,0.9995469450950623
nan,1.0,0.24186991155147552,1.0
0.9947628974914551,0.9984809160232544,nan,1.0
nan,1.0,0.875,0.992836058139801
0.9112482666969299,0.9935355186462402,0.27517446875572205,0.9992811679840088
nan,0.9845237731933594,0.6592254638671875,0.9977436065673828
0.0,1.0,0.9981409907341003,0.9907546043395996
nan,1.0,0.7714042067527771,0.9873656630516052
0.9353259801864624,0.998934805393219,0.8043246269226074,0.9947136044502258
nan,1.0,0.9252889156341553,0.9998374581336975
0.9920461773872375,0.9925976991653442,nan,1.0
